STRING	INT	INT	INT	INT	STRING	INT	INT	STRING	STRING	STRING	STRING	STRING	STRING	STRING	INT	STRING	STRING	STRING	INT	STRING	STRING	STRING
37wan	11	9	1	1	13:1:2:1|9:1:2:1|575:1:3:1|502:1:10:1	1045	9999	-1	37wan_2	30_1	-1	But11	BtnBg	-1	1	dt_7	-1	-1	0	37wan_3	http://lp.37.com/	http://game.syz.syoucn.com/api/37wan/token.php
pp158	0	1	1	1	567:1:1:1|13:1:1:1|153:1:1:1|9:1:1:1|575:1:2:1	1140	1	http://cgameres.game.yy.com/cgame/lobby158/PP158GameSetup.exe	pp158_1	pp158_2	1	But1	BtnBg	-1	1	dt_1	-1	-1	0	-1	-1	-1
pp158	1	2	1	1	13:1:1:1|575:1:4:1|9:1:2:1	1140	9999	http://cgameres.game.yy.com/cgame/lobby158/PP158GameSetup.exe	pp158_1	-1	使用PP游戏大厅，连续登陆1天可领取	But2	BtnBg	-1	1	dt_1	-1	-1	0	-1	-1	-1
pp158	2	2	2	2	13:1:2:1|567:1:1:1|507:1:7:1	1140	9999	http://cgameres.game.yy.com/cgame/lobby158/PP158GameSetup.exe	pp158_1	-1	使用PP游戏大厅，连续登陆2天可领取	But2	BtnBg	-1	1	dt_1	-1	-1	0	-1	-1	-1
pp158	3	2	3	3	13:1:3:1|567:1:2:1|153:1:2:1|16:1:1:1	1140	9999	http://cgameres.game.yy.com/cgame/lobby158/PP158GameSetup.exe	pp158_1	-1	使用PP游戏大厅，连续登陆3天可领取	But2	BtnBg	-1	1	dt_1	-1	-1	0	-1	-1	-1
pp158	4	2	4	4	13:1:3:1|568:1:1:1|153:1:2:1|16:1:1:1	1140	9999	http://cgameres.game.yy.com/cgame/lobby158/PP158GameSetup.exe	pp158_1	-1	使用PP游戏大厅，连续登陆4天可领取	But2	BtnBg	-1	1	dt_1	-1	-1	0	-1	-1	-1
pp158	5	2	5	5	13:1:5:1|568:1:1:1|153:1:3:1|505:1:3:1	1140	9999	http://cgameres.game.yy.com/cgame/lobby158/PP158GameSetup.exe	pp158_1	-1	使用PP游戏大厅，连续登陆5天可领取	But2	BtnBg	-1	1	dt_1	-1	-1	0	-1	-1	-1
pp158	6	2	6	6	13:1:10:1|568:1:1:1|505:1:5:1|647:1:20:1|16:1:2:1	1140	9999	http://cgameres.game.yy.com/cgame/lobby158/PP158GameSetup.exe	pp158_1	-1	使用PP游戏大厅，连续登陆6天可领取	But2	BtnBg	-1	1	dt_1	-1	-1	0	-1	-1	-1
pp158	7	2	7	7	13:1:10:1|570:1:1:1|505:1:10:1|647:1:30:1|16:1:3:1	1140	9999	http://cgameres.game.yy.com/cgame/lobby158/PP158GameSetup.exe	pp158_1	-1	使用PP游戏大厅，连续登陆7天可领取	But2	BtnBg	-1	1	dt_1	-1	-1	0	-1	-1	-1
pp158	8	3	1	60	13:1:1:1|9:1:1:1|575:1:3:1	1140	700	http://cgameres.game.yy.com/cgame/lobby158/PP158GameSetup.exe	pp158_1	-1	使用PP游戏大厅登陆，且游戏角色达60级可领取	But3	BtnBg	-1	1	dt_1	-1	-1	0	-1	-1	-1
pp158	9	3	2	150	13:1:2:1|9:1:2:1|575:1:5:1|16:1:1:1	1140	700	http://cgameres.game.yy.com/cgame/lobby158/PP158GameSetup.exe	pp158_1	-1	使用PP游戏大厅登陆，且游戏角色达150级可领取	But3	BtnBg	-1	1	dt_1	-1	-1	0	-1	-1	-1
pp158	10	3	3	230	13:1:3:1|153:1:1:1|502:1:10:1|16:1:2:1	1140	700	http://cgameres.game.yy.com/cgame/lobby158/PP158GameSetup.exe	pp158_1	-1	使用PP游戏大厅登陆，且游戏角色达230级可领取	But3	BtnBg	-1	1	dt_1	-1	-1	0	-1	-1	-1
pp158	11	3	4	310	13:1:4:1|158:1:1:1|502:1:40:1|16:1:2:1|601:1:5:1	1140	700	http://cgameres.game.yy.com/cgame/lobby158/PP158GameSetup.exe	pp158_1	-1	使用PP游戏大厅登陆，且游戏角色达310级可领取	But3	BtnBg	-1	1	dt_1	-1	-1	0	-1	-1	-1
pp158	12	3	5	360	13:1:6:1|158:1:1:1|502:1:60:1|635:1:4:1|601:1:15:1	1140	700	http://cgameres.game.yy.com/cgame/lobby158/PP158GameSetup.exe	pp158_1	-1	使用PP游戏大厅登陆，且游戏角色达360级可领取	But3	BtnBg	-1	1	dt_1	-1	-1	0	-1	-1	-1
pp158	13	3	6	410	13:1:10:1|568:1:1:1|505:1:20:1|635:1:5:1|601:1:18:1	1140	700	http://cgameres.game.yy.com/cgame/lobby158/PP158GameSetup.exe	pp158_1	-1	使用PP游戏大厅登陆，且游戏角色达410级可领取	But3	BtnBg	-1	1	dt_1	-1	-1	0	-1	-1	-1
pp158	14	3	7	450	13:1:15:1|568:1:1:1|505:1:25:1|635:1:6:1|601:1:22:1	1140	700	http://cgameres.game.yy.com/cgame/lobby158/PP158GameSetup.exe	pp158_1	-1	使用PP游戏大厅登陆，且游戏角色达450级可领取	But3	BtnBg	-1	1	dt_1	-1	-1	0	-1	-1	-1
pp158	15	4	1	1	-1	1140	1	http://cgameres.game.yy.com/cgame/lobby158/PP158GameSetup.exe	pp158_1	pp158_3	-1	But4	BtnBg	-1	1	dt_1	-1	-1	0	-1	-1	-1
douyu_993h	0	7	1	1	13:1:2:1|9:1:2:1|575:1:5:1|16:1:1:1	1191	2	-1	douyu_993h_1	-1	斗鱼平台VIP等级达到1/2可领取每日礼包	But5	BtnBg	-1	1	dt_8	http://wan.douyu.com/vip/	-1	1	-1	-1	-1
douyu_993h	1	7	2	3	13:1:3:1|153:1:1:1|502:1:10:1|16:1:2:1	1191	4	-1	douyu_993h_1	-1	斗鱼平台VIP等级达到3/4可领取每日礼包	But5	BtnBg	-1	1	dt_8	http://wan.douyu.com/vip/	-1	1	-1	-1	-1
douyu_993h	2	7	3	5	13:1:4:1|158:1:1:1|502:1:40:1|16:1:2:1|601:1:5:1	1191	6	-1	douyu_993h_1	-1	斗鱼平台VIP等级达到5/6可领取每日礼包	But5	BtnBg	-1	1	dt_8	http://wan.douyu.com/vip/	-1	1	-1	-1	-1
douyu_993h	3	7	4	7	13:1:6:1|158:1:1:1|502:1:60:1|635:1:4:1|601:1:15:1	1191	8	-1	douyu_993h_1	-1	斗鱼平台VIP等级达到7/8可领取每日礼包	But5	BtnBg	-1	1	dt_8	http://wan.douyu.com/vip/	-1	1	-1	-1	-1
douyu_993h	4	8	1	1	13:1:1:1|9:1:1:1|575:1:3:1	1191	99	-1	douyu_993h_1	-1	斗鱼平台VIP等级达到1级以上 即可领取礼包	But3	BtnBg	-1	1	dt_8	http://wan.douyu.com/vip/	-1	1	-1	-1	-1
douyu_993h	5	8	2	2	13:1:2:1|9:1:2:1|575:1:5:1|16:1:1:1	1191	99	-1	douyu_993h_1	-1	斗鱼平台VIP等级达到2级以上 即可领取礼包	But3	BtnBg	-1	1	dt_8	http://wan.douyu.com/vip/	-1	1	-1	-1	-1
douyu_993h	6	8	3	3	13:1:3:1|153:1:1:1|502:1:10:1|16:1:2:1	1191	99	-1	douyu_993h_1	-1	斗鱼平台VIP等级达到3级以上 即可领取礼包	But3	BtnBg	-1	1	dt_8	http://wan.douyu.com/vip/	-1	1	-1	-1	-1
douyu_993h	7	8	4	4	13:1:2:1|9:1:2:1|575:1:5:1|16:1:1:1	1191	99	-1	douyu_993h_1	-1	斗鱼平台VIP等级达到4级以上 即可领取礼包	But3	BtnBg	-1	1	dt_8	http://wan.douyu.com/vip/	-1	1	-1	-1	-1
douyu_993h	8	8	5	5	13:1:3:1|153:1:1:1|502:1:10:1|16:1:2:1	1191	99	-1	douyu_993h_1	-1	斗鱼平台VIP等级达到5级以上 即可领取礼包	But3	BtnBg	-1	1	dt_8	http://wan.douyu.com/vip/	-1	1	-1	-1	-1
douyu_993h	9	8	6	6	13:1:4:1|158:1:1:1|502:1:40:1|16:1:2:1|601:1:5:1	1191	99	-1	douyu_993h_1	-1	斗鱼平台VIP等级达到6级以上 即可领取礼包	But3	BtnBg	-1	1	dt_8	http://wan.douyu.com/vip/	-1	1	-1	-1	-1
douyu_993h	10	8	7	7	13:1:6:1|158:1:1:1|502:1:60:1|635:1:4:1|601:1:15:1	1191	99	-1	douyu_993h_1	-1	斗鱼平台VIP等级达到7级以上 即可领取礼包	But3	BtnBg	-1	1	dt_8	http://wan.douyu.com/vip/	-1	1	-1	-1	-1
douyu_993h	11	8	8	8	13:1:10:1|568:1:1:1|505:1:20:1|635:1:5:1|601:1:18:1	1191	99	-1	douyu_993h_1	-1	斗鱼平台VIP等级达到8级以上 即可领取礼包	But3	BtnBg	-1	1	dt_8	http://wan.douyu.com/vip/	-1	1	-1	-1	-1
douyu_993h	12	6	1	1	5438:1:1:1	1191	99	-1	douyu_993h_1	-1	斗鱼平台VIP等级达到1即可领取	But6	BtnBg	douyu_993h_2	1	dt_8	http://wan.douyu.com/vip/	-1	1	-1	-1	-1
